amount,time,category,age,location,previous_trans,is_fraud
17.1,16,electronics,65,Los Angeles,18,0
61.05,22,entertainment,84,New York,12,0
12.46,5,electronics,19,San Jose,23,0
200.54,20,dining,55,Los Angeles,15,0
167.9,12,travel,57,Los Angeles,12,0
18.92,7,travel,73,Houston,19,0
15.57,10,utilities,38,New York,20,0
1.43,14,gas,52,New York,12,0
5.6,12,electronics,84,Philadelphia,12,0
6.64,17,utilities,77,Phoenix,16,0
38.95,17,entertainment,40,New York,15,0
22.39,16,utilities,82,Philadelphia,16,0
6.59,21,gas,80,San Diego,15,0
23.63,12,electronics,40,Phoenix,17,0
60.73,2,gas,59,Chicago,17,0
62.39,20,travel,81,Chicago,13,0
3.39,23,entertainment,83,Los Angeles,20,0
28.39,6,electronics,58,Dallas,15,0
6.3,11,entertainment,37,Dallas,15,0
97.72,3,groceries,26,San Antonio,12,0
84.86,23,electronics,74,New York,17,1
11.27,10,groceries,34,New York,20,0
13.21,13,utilities,35,Houston,17,0
19.04,17,electronics,80,Los Angeles,20,0
2.22,6,groceries,89,Chicago,14,0
49.56,4,dining,89,Los Angeles,26,0
23.87,15,travel,43,New York,13,0
106.08,10,utilities,89,Chicago,19,0
8.86,21,electronics,89,San Antonio,18,0
15.75,2,electronics,30,San Jose,11,0
5.43,15,travel,34,Dallas,14,0
9.92,10,travel,43,San Jose,18,0
8.02,9,gas,23,Dallas,13,0
109.42,22,groceries,21,San Diego,9,0
14.33,22,groceries,24,Philadelphia,16,0
38.44,1,groceries,34,New York,17,0
20.97,15,gas,67,San Diego,20,0
7.22,16,entertainment,23,San Diego,15,0
27.06,9,utilities,47,Dallas,12,0
67.96,17,electronics,73,San Jose,8,0
7.77,11,utilities,56,Philadelphia,12,0
87.44,7,travel,31,Chicago,11,0
11.95,2,dining,71,Philadelphia,14,0
18.55,19,utilities,39,San Diego,11,0
62.6,23,utilities,74,San Antonio,14,0
14.94,2,groceries,58,San Diego,17,0
34.64,5,travel,27,Chicago,7,0
22.7,1,utilities,19,San Diego,11,0
38.68,2,electronics,84,Phoenix,12,0
1.9,16,groceries,65,San Antonio,15,0
3.69,8,gas,59,Houston,17,0
69.35,3,utilities,28,Chicago,17,0
114.96,21,travel,29,Philadelphia,16,0
11.11,22,dining,31,Dallas,20,0
24.71,1,electronics,47,Houston,14,0
47.17,23,dining,77,Dallas,14,0
76.09,8,travel,47,Chicago,20,0
2.91,13,travel,55,Philadelphia,24,0
11.44,10,travel,82,Phoenix,15,0
22.22,1,dining,64,Dallas,11,0
77.0,20,entertainment,56,Philadelphia,19,0
663.89,1,electronics,66,Los Angeles,17,1
25.19,4,travel,90,Houston,19,0
6.12,6,entertainment,75,Phoenix,22,0
53.66,21,groceries,34,Dallas,13,0
161.61,3,entertainment,23,New York,10,0
37.7,13,groceries,32,Dallas,21,0
11.16,1,dining,84,San Jose,12,0
104.54,22,gas,45,New York,18,0
73.42,11,gas,90,New York,13,0
9.67,9,entertainment,61,Houston,12,0
52.34,0,dining,35,Philadelphia,18,0
109.59,18,travel,49,Los Angeles,14,0
136.77,22,entertainment,86,New York,12,0
30.58,15,entertainment,61,Houston,23,0
21.55,14,travel,87,San Diego,18,0
144.42,13,groceries,80,Philadelphia,10,0
7.75,8,travel,75,Phoenix,17,0
56.05,20,electronics,64,New York,19,0
6.4,22,gas,34,Chicago,9,0
118.92,14,gas,56,San Antonio,16,0
24.3,6,entertainment,76,San Jose,19,0
151.76,3,electronics,24,Chicago,13,0
59.72,20,travel,80,Phoenix,18,0
7.63,17,gas,74,Philadelphia,21,0
183.01,7,dining,51,Dallas,17,0
213.04,11,travel,70,Chicago,18,0
95.46,14,utilities,83,Philadelphia,15,0
13.28,14,electronics,65,Los Angeles,15,0
22.94,16,gas,77,Dallas,22,0
39.43,1,utilities,60,Dallas,8,0
14.23,11,electronics,90,San Antonio,17,0
252.35,2,dining,21,Dallas,13,0
39.38,6,utilities,69,Houston,18,0
1.29,5,utilities,49,San Jose,13,0
49.76,13,electronics,68,New York,18,0
21.81,22,travel,27,New York,10,0
30.27,4,groceries,29,Los Angeles,9,0
21.28,3,travel,56,San Jose,18,0
87.22,14,groceries,85,Chicago,14,0
126.93,6,electronics,27,Los Angeles,18,0
46.51,2,entertainment,90,Houston,10,0
22.04,12,travel,27,San Diego,8,0
31.51,9,utilities,40,Chicago,14,0
33.9,22,travel,30,Houston,18,0
12.64,1,electronics,65,Los Angeles,13,1
66.33,11,entertainment,61,New York,18,0
57.52,23,entertainment,81,San Diego,16,0
210.3,21,travel,57,San Antonio,16,0
149.37,11,travel,23,San Jose,12,0
14.54,18,dining,89,Los Angeles,11,0
88.62,18,travel,60,San Diego,22,0
10.58,20,electronics,49,San Jose,12,0
76.33,2,groceries,66,Chicago,12,0
17.82,5,dining,36,San Antonio,20,0
9.7,1,groceries,69,New York,15,0
46.34,23,utilities,69,Chicago,11,0
1.34,12,gas,51,Dallas,16,0
4.05,8,electronics,76,Houston,19,0
26.76,12,dining,22,New York,9,0
36.56,22,entertainment,83,Philadelphia,13,0
21.26,13,dining,58,New York,24,0
4.98,18,utilities,51,San Jose,14,0
12.41,10,entertainment,71,New York,11,0
52.96,13,dining,37,Los Angeles,17,0
66.56,15,entertainment,71,Chicago,16,0
32.48,9,travel,83,Los Angeles,10,0
132.71,19,entertainment,35,San Diego,15,0
53.35,15,dining,61,Philadelphia,18,0
13.5,1,entertainment,65,New York,13,0
23.65,15,electronics,52,Philadelphia,23,0
6.15,13,travel,56,New York,14,0
29.09,20,travel,20,Dallas,17,0
125.78,17,utilities,36,Chicago,17,0
75.37,5,travel,35,New York,12,0
178.11,6,groceries,22,New York,18,0
23.02,12,electronics,72,Los Angeles,12,0
166.55,1,utilities,30,Philadelphia,9,0
26.26,14,groceries,51,New York,17,0
193.62,16,entertainment,35,San Antonio,17,0
32.26,12,gas,85,Houston,24,0
77.38,6,groceries,89,San Antonio,12,0
194.44,0,utilities,60,Houston,9,0
26.26,2,travel,82,Houston,18,0
43.04,19,electronics,58,Houston,15,0
155.5,17,gas,55,San Jose,16,0
28.23,6,utilities,55,San Jose,15,0
6.79,20,groceries,30,San Diego,18,0
433.38,16,gas,39,Los Angeles,14,0
18.85,11,groceries,46,San Diego,9,0
40.07,15,utilities,26,San Jose,19,0
132.58,23,gas,85,New York,11,0
15.96,9,dining,34,San Antonio,16,0
9.88,22,dining,54,San Antonio,13,0
44.9,15,utilities,81,Philadelphia,8,0
3.85,19,dining,84,Houston,18,0
23.44,17,utilities,21,Phoenix,14,0
44.44,14,travel,57,New York,19,0
23.95,22,gas,33,Los Angeles,13,0
5.2,10,utilities,28,San Jose,13,0
224.31,17,entertainment,43,San Antonio,13,0
37.5,5,electronics,89,Los Angeles,19,0
184.45,0,electronics,82,San Diego,9,0
24.24,22,entertainment,19,San Antonio,21,0
11.52,6,groceries,62,San Jose,13,0
45.74,11,groceries,60,San Diego,14,0
25.56,19,groceries,20,Houston,14,0
8.06,3,gas,51,New York,16,0
193.2,9,groceries,82,San Antonio,16,0
15.69,20,travel,81,New York,21,0
3.64,1,entertainment,24,San Antonio,10,0
163.01,8,electronics,52,Dallas,8,0
18.08,9,entertainment,39,Phoenix,13,0
15.97,19,electronics,65,Los Angeles,14,0
3.98,10,groceries,49,New York,19,0
267.5,13,travel,43,San Diego,14,0
7.05,2,utilities,23,Houston,15,0
35.52,0,utilities,63,San Diego,19,0
99.0,6,dining,72,Los Angeles,17,0
54.93,3,groceries,72,Chicago,12,0
30.83,6,groceries,74,Chicago,16,0
4.3,15,entertainment,80,Houston,6,0
12.53,9,travel,18,Dallas,18,0
41.49,14,travel,38,Dallas,21,0
12.88,15,entertainment,37,Phoenix,14,0
42.27,5,travel,90,San Antonio,18,0
75.05,3,gas,46,Dallas,13,0
105.11,3,gas,60,New York,21,0
7.6,23,travel,62,Los Angeles,17,0
462.19,22,gas,82,Philadelphia,18,0
83.18,3,utilities,20,Chicago,18,0
33.05,21,travel,37,San Antonio,16,0
122.42,21,gas,54,Phoenix,11,0
565.94,16,groceries,55,San Jose,12,0
5.89,12,utilities,62,San Diego,18,0
25.27,1,groceries,59,New York,23,0
1.91,19,groceries,63,Dallas,14,0
41.73,5,gas,77,San Jose,12,0
51.34,21,gas,30,Philadelphia,7,0
31.6,0,entertainment,48,Phoenix,11,0
15.1,7,dining,85,San Diego,10,0
2.83,17,travel,79,Houston,15,0
51.84,20,travel,66,Dallas,11,0
189.9,3,travel,35,Phoenix,8,0
16.29,4,travel,70,New York,17,0
56.15,4,gas,35,San Diego,20,0
5.04,14,utilities,68,Dallas,13,0
57.32,9,electronics,58,Phoenix,21,0
20.65,7,groceries,84,Phoenix,16,0
13.26,6,dining,82,Philadelphia,12,0
13.3,11,dining,23,Dallas,16,1
20.65,10,electronics,54,Phoenix,11,0
52.4,12,electronics,29,Los Angeles,12,0
6.86,14,electronics,19,Chicago,18,0
20.56,16,gas,70,San Jose,7,0
31.51,21,utilities,42,Chicago,15,0
8.86,21,electronics,45,Dallas,18,0
286.0,17,utilities,62,San Diego,17,0
11.89,7,gas,54,Philadelphia,16,0
14.83,5,entertainment,34,Phoenix,20,0
10.24,10,entertainment,86,San Jose,17,0
286.63,8,dining,73,Los Angeles,17,0
64.3,4,entertainment,75,Dallas,8,0
10.76,6,utilities,21,San Jose,18,0
124.9,21,utilities,72,San Diego,14,0
42.13,14,groceries,66,Phoenix,15,0
45.09,20,electronics,55,Philadelphia,16,0
21.9,21,travel,62,Dallas,14,0
13.47,3,travel,47,New York,10,0
49.67,18,electronics,54,Houston,17,0
17.22,12,travel,73,Phoenix,13,0
292.98,0,travel,44,Dallas,10,0
7.22,0,gas,49,Phoenix,17,0
209.22,21,travel,28,Phoenix,17,0
28.97,13,dining,75,Chicago,9,0
47.41,8,utilities,52,San Diego,16,0
90.0,23,utilities,34,San Antonio,10,0
15.54,11,utilities,47,San Diego,17,0
93.42,17,electronics,35,Houston,20,0
1.29,8,entertainment,47,San Diego,13,0
13.96,7,dining,33,San Jose,17,0
10.93,13,dining,71,Houston,18,0
7.36,8,travel,21,New York,19,0
25.59,19,groceries,32,Houston,12,0
52.61,1,utilities,44,Phoenix,15,0
76.95,0,gas,21,San Jose,14,0
44.21,12,dining,52,San Diego,17,0
14.9,9,dining,80,San Jose,13,0
51.56,7,groceries,83,Philadelphia,10,0
38.44,6,travel,56,San Jose,19,0
101.83,23,dining,45,Phoenix,17,0
84.13,11,dining,51,Chicago,8,0
34.35,16,entertainment,50,Houston,12,0
11.28,11,groceries,67,Philadelphia,8,0
15.13,15,gas,77,Philadelphia,15,0
17.12,9,gas,89,Philadelphia,15,0
22.68,11,travel,89,Los Angeles,14,0
45.68,10,travel,59,San Diego,14,0
78.12,13,utilities,45,San Diego,10,0
31.15,21,entertainment,44,Philadelphia,15,0
33.76,19,travel,18,Houston,10,0
39.33,12,entertainment,25,Los Angeles,13,0
17.83,1,utilities,63,Philadelphia,12,0
10.91,19,gas,41,Philadelphia,11,0
4.03,6,groceries,57,San Jose,14,0
14.38,0,dining,68,Chicago,17,0
58.43,2,dining,41,Los Angeles,12,0
14.25,19,electronics,39,Houston,18,0
24.89,11,electronics,85,San Diego,17,0
57.96,4,electronics,25,Phoenix,23,0
61.86,11,dining,75,Chicago,22,0
9.07,2,entertainment,32,Phoenix,11,0
109.56,19,electronics,25,Dallas,9,0
128.1,4,groceries,59,San Diego,25,0
8.54,0,travel,56,San Jose,12,0
12.32,15,entertainment,52,San Antonio,14,0
138.28,8,dining,58,Houston,16,0
27.76,9,groceries,65,Los Angeles,13,0
2.31,9,gas,88,Dallas,14,0
6.17,12,dining,61,Chicago,10,0
24.55,15,entertainment,52,Philadelphia,16,0
8.2,19,entertainment,44,San Antonio,14,0
20.16,3,entertainment,82,Chicago,10,0
34.43,13,utilities,87,Chicago,12,0
191.47,16,travel,83,Chicago,13,0
23.37,4,electronics,88,Chicago,18,0
119.95,12,utilities,89,Chicago,11,0
183.92,2,travel,80,San Antonio,11,0
185.15,4,dining,46,Phoenix,15,0
46.6,15,electronics,48,Houston,24,0
3.14,18,gas,81,Philadelphia,15,0
57.57,18,utilities,70,San Diego,9,0
116.52,16,utilities,85,Los Angeles,8,0
30.05,17,groceries,42,Chicago,10,0
268.67,17,gas,30,Los Angeles,16,0
92.93,22,gas,57,San Antonio,17,0
65.49,7,utilities,89,Los Angeles,21,0
121.96,17,entertainment,24,Phoenix,7,0
49.4,8,dining,49,San Jose,14,0
1.66,18,gas,41,Dallas,14,0
18.19,9,utilities,18,San Diego,11,0
139.3,1,entertainment,64,San Diego,18,0
12.56,16,travel,68,Chicago,20,0
25.33,23,travel,53,New York,15,0
9.45,12,gas,44,Los Angeles,17,0
281.66,10,entertainment,87,San Antonio,18,0
249.08,15,groceries,59,Houston,16,0
11.47,19,groceries,85,San Jose,14,0
39.52,6,travel,87,Phoenix,17,0
14.63,2,dining,30,New York,8,0
69.26,15,utilities,42,Los Angeles,12,0
61.05,18,gas,39,Dallas,15,1
87.71,19,gas,38,Philadelphia,17,0
49.32,15,travel,32,San Antonio,21,0
1121.57,1,travel,84,Phoenix,13,1
9.65,13,entertainment,54,Dallas,6,0
4.25,19,groceries,62,San Jose,15,0
20.66,9,dining,43,Phoenix,14,0
5.05,18,entertainment,72,Philadelphia,11,0
5.52,23,travel,67,San Jose,15,0
9.96,10,electronics,52,Dallas,13,0
10.95,17,utilities,58,Phoenix,16,0
10.53,10,travel,89,Houston,18,0
61.67,8,entertainment,28,Phoenix,14,0
18.04,18,electronics,25,Phoenix,11,0
26.7,19,electronics,71,Phoenix,18,0
96.84,9,travel,18,New York,14,0
13.2,2,dining,37,Phoenix,13,0
24.11,2,groceries,51,Phoenix,15,1
51.36,23,electronics,74,New York,17,1
3.22,7,gas,30,Houston,19,1
1.89,5,utilities,71,San Diego,15,0
50.17,19,entertainment,70,Houston,20,0
59.76,0,entertainment,69,San Antonio,16,0
394.28,19,entertainment,23,Philadelphia,16,0
40.03,23,gas,53,Phoenix,23,0
88.56,5,travel,42,Dallas,10,0
26.19,1,entertainment,75,San Diego,19,0
47.31,18,gas,72,Phoenix,20,0
244.87,6,entertainment,20,San Jose,21,0
2.59,10,utilities,45,San Antonio,20,0
54.4,10,gas,85,Dallas,20,0
429.54,3,groceries,55,San Antonio,11,0
46.45,19,dining,51,Chicago,17,0
240.01,15,travel,30,San Jose,21,0
15.56,4,travel,22,Phoenix,13,0
31.87,23,entertainment,77,Dallas,11,0
34.47,6,utilities,34,Dallas,13,0
2.31,15,electronics,74,San Diego,14,0
8.15,14,gas,48,Philadelphia,15,0
8.88,4,entertainment,82,San Antonio,12,0
88.81,0,gas,83,San Antonio,11,0
94.31,19,entertainment,50,New York,19,0
48.85,21,travel,21,San Diego,17,0
89.03,21,travel,72,Philadelphia,12,0
27.19,8,entertainment,41,San Antonio,9,1
140.09,20,travel,49,San Jose,14,0
33.47,4,utilities,90,San Jose,17,0
35.5,21,electronics,64,Los Angeles,15,0
24.08,5,electronics,33,San Antonio,22,0
75.29,2,gas,38,San Diego,15,0
19.98,5,electronics,84,Phoenix,16,0
106.88,7,gas,48,New York,17,0
8.51,5,entertainment,31,Philadelphia,13,0
8.86,15,dining,23,Chicago,18,0
75.56,15,entertainment,86,Phoenix,12,0
29.78,20,entertainment,46,Dallas,24,0
19.21,2,utilities,72,San Antonio,18,0
96.36,16,electronics,54,San Diego,21,0
15.98,20,travel,76,Philadelphia,13,0
26.04,5,travel,53,Dallas,14,0
177.52,5,groceries,76,Chicago,19,0
209.97,21,groceries,81,New York,20,0
218.52,18,gas,60,San Jose,16,0
23.6,19,dining,59,Houston,8,0
145.02,14,gas,77,San Diego,10,0
10.6,18,travel,79,Philadelphia,15,0
11.15,1,electronics,81,San Antonio,15,0
1.97,7,gas,75,Dallas,10,0
246.52,6,entertainment,19,Los Angeles,10,0
11.74,7,travel,88,San Antonio,11,0
28.45,12,dining,25,Houston,18,0
11.11,21,dining,73,San Antonio,12,0
76.26,14,travel,53,San Diego,14,0
21.1,11,groceries,86,Los Angeles,14,0
6.92,14,electronics,30,San Antonio,16,0
56.26,13,travel,56,San Diego,17,0
5.93,6,entertainment,23,New York,14,0
12.12,16,entertainment,36,San Jose,17,0
2.64,4,utilities,42,Phoenix,16,0
6.0,19,entertainment,20,Dallas,15,0
41.03,9,travel,70,Los Angeles,19,0
3.13,18,travel,45,Philadelphia,26,0
5.6,17,entertainment,43,Los Angeles,9,0
33.02,23,groceries,64,Chicago,18,0
17.25,9,electronics,25,Philadelphia,15,0
361.57,1,dining,74,Phoenix,15,0
299.07,5,travel,72,Houston,13,0
11.69,2,entertainment,18,San Antonio,15,0
64.62,18,dining,57,Chicago,14,0
81.38,4,entertainment,40,San Jose,12,0
16.17,6,travel,71,San Antonio,14,0
5.5,6,utilities,59,Dallas,21,0
32.63,9,electronics,67,Los Angeles,22,0
26.91,0,travel,21,Phoenix,15,0
19.63,10,dining,25,New York,14,0
56.3,22,entertainment,53,San Antonio,12,0
13.45,6,utilities,27,Los Angeles,15,0
8.31,5,gas,47,Phoenix,17,0
37.75,5,travel,33,New York,22,0
52.62,12,electronics,47,New York,16,0
8.07,15,utilities,81,Houston,9,0
100.86,12,dining,28,San Antonio,19,0
3.96,1,entertainment,51,San Antonio,16,0
16.55,18,groceries,72,San Diego,17,0
24.3,18,gas,21,Dallas,15,0
15.43,18,gas,66,Houston,9,0
16.81,17,electronics,61,Los Angeles,13,1
312.71,5,utilities,48,San Jose,14,0
11.93,1,travel,65,San Jose,12,0
619.84,18,travel,43,Chicago,12,0
55.96,5,utilities,87,Dallas,8,0
36.98,19,travel,29,San Diego,17,0
58.64,22,gas,62,Philadelphia,18,0
689.46,21,gas,25,Chicago,12,0
10.05,14,gas,26,San Jose,22,0
8.63,5,utilities,18,San Diego,16,0
13.39,2,electronics,22,Los Angeles,19,0
34.42,10,gas,88,Houston,18,0
4.17,7,travel,71,Houston,17,0
34.02,21,electronics,41,Dallas,13,0
252.71,17,entertainment,43,San Diego,15,0
39.71,16,entertainment,27,San Antonio,17,0
23.31,18,entertainment,78,Houston,24,0
15.77,18,entertainment,57,San Antonio,15,0
97.34,23,travel,61,New York,13,0
12.29,20,utilities,29,San Diego,11,0
303.59,16,travel,39,San Diego,18,0
336.98,3,dining,44,Dallas,18,0
45.06,6,travel,84,Dallas,16,0
32.66,4,electronics,86,New York,15,0
114.07,15,utilities,31,San Jose,18,0
123.19,5,gas,42,San Antonio,9,0
12.59,13,groceries,69,New York,11,0
17.6,19,groceries,76,Philadelphia,11,0
6.77,1,gas,55,Phoenix,18,0
54.1,17,utilities,37,Los Angeles,15,0
73.7,17,groceries,37,Chicago,13,0
6.55,12,utilities,73,San Diego,19,0
19.18,17,electronics,47,Los Angeles,15,0
6.58,16,electronics,58,Houston,19,0
11.26,12,travel,88,Chicago,20,0
64.15,11,groceries,80,San Antonio,22,0
13.73,2,gas,86,San Diego,9,0
23.08,21,utilities,46,Houston,13,0
4.7,6,electronics,61,Philadelphia,15,0
41.45,0,travel,74,Chicago,11,0
31.4,4,groceries,41,San Antonio,17,0
13.81,20,groceries,36,San Diego,11,0
26.4,0,groceries,34,San Antonio,11,0
41.11,3,electronics,86,Houston,12,0
12.46,0,electronics,78,San Jose,19,0
5.63,12,groceries,21,Dallas,8,0
289.08,13,electronics,39,San Jose,16,0
15.49,14,groceries,23,San Diego,14,0
29.49,16,entertainment,47,Philadelphia,17,0
111.39,11,electronics,28,Los Angeles,19,0
2286.7,6,utilities,65,San Jose,18,0
7.44,22,electronics,63,San Antonio,18,0
56.81,18,groceries,44,Dallas,18,0
14.17,22,utilities,36,Dallas,18,0
17.35,2,travel,76,Dallas,11,0
13.95,17,utilities,85,Dallas,10,0
8.58,3,utilities,71,Philadelphia,14,0
31.51,2,electronics,34,New York,16,0
5.64,11,dining,67,Philadelphia,13,0
103.15,22,utilities,57,Phoenix,19,0
35.37,11,utilities,28,San Antonio,20,0
54.98,16,gas,31,San Diego,18,0
18.93,5,groceries,30,New York,24,0
21.31,14,electronics,45,San Jose,15,0
46.76,1,groceries,61,Houston,13,0
8.19,7,electronics,80,Houston,12,0
21.55,13,travel,78,New York,13,0
11.8,4,dining,34,Houston,10,0
11.37,2,utilities,67,San Antonio,10,0
2.63,9,gas,43,Philadelphia,18,0
165.21,6,electronics,24,Houston,22,0
14.53,10,utilities,33,Los Angeles,13,0
133.76,14,utilities,34,San Antonio,16,0
119.41,1,entertainment,52,San Diego,13,1
7.08,4,groceries,40,Dallas,11,0
8.97,10,dining,86,Dallas,11,0
715.23,7,gas,26,Houston,16,0
270.73,12,electronics,35,Chicago,12,0
31.89,10,travel,65,Phoenix,8,0
45.1,16,dining,89,Philadelphia,15,0
15.53,14,entertainment,83,San Diego,18,0
55.64,0,groceries,40,Chicago,17,0
14.0,18,travel,27,Philadelphia,10,0
2.89,15,travel,55,Phoenix,14,0
6.78,18,utilities,76,San Antonio,15,0
33.96,12,groceries,85,Dallas,11,0
8.52,22,entertainment,60,San Antonio,10,0
30.55,21,electronics,29,Philadelphia,14,0
9.12,22,electronics,70,Dallas,12,0
12.95,3,entertainment,31,San Jose,15,0
92.19,10,utilities,69,Houston,21,0
44.57,17,utilities,89,New York,19,0
32.73,17,travel,78,San Diego,11,0
95.08,9,groceries,58,Philadelphia,11,0
58.95,16,travel,38,Philadelphia,13,0
187.89,12,gas,65,Phoenix,10,0
19.07,13,gas,73,San Jose,21,0
19.78,6,electronics,52,Chicago,14,1
6.95,9,entertainment,61,Philadelphia,17,0
19.79,2,groceries,56,New York,17,0
105.4,1,entertainment,32,San Antonio,16,0
157.59,18,groceries,29,Philadelphia,16,0
104.83,6,dining,25,Phoenix,18,0
3.85,4,electronics,84,Chicago,15,0
121.48,2,electronics,18,San Diego,18,0
3.65,1,dining,59,Houston,13,0
97.29,22,groceries,48,Dallas,13,0
21.3,21,utilities,47,Dallas,15,0
76.94,5,groceries,60,Phoenix,22,0
6.69,13,electronics,43,San Antonio,10,0
135.02,6,gas,29,Philadelphia,9,0
5.71,21,entertainment,76,Philadelphia,13,0
14.85,1,travel,86,Houston,19,0
10.0,10,entertainment,90,San Jose,15,0
4.03,20,electronics,28,San Diego,13,0
37.09,2,entertainment,64,San Jose,22,0
289.25,8,utilities,40,Chicago,19,0
812.64,7,utilities,60,Phoenix,9,0
37.21,10,gas,56,New York,15,0
126.47,17,groceries,90,New York,14,0
43.75,0,entertainment,72,Dallas,17,0
60.26,14,entertainment,35,Houston,13,0
21.96,3,electronics,59,Dallas,19,0
41.85,3,groceries,43,San Antonio,18,0
63.12,9,groceries,35,San Jose,19,0
16.54,10,entertainment,58,San Diego,11,0
30.17,17,travel,59,Dallas,14,0
30.87,22,entertainment,50,New York,17,0
89.27,14,entertainment,60,San Antonio,13,0
9.21,2,entertainment,31,San Diego,16,0
31.13,6,utilities,72,Los Angeles,11,0
328.46,6,dining,75,San Jose,17,0
133.87,16,groceries,27,Dallas,18,0
167.17,21,dining,45,New York,15,0
34.1,19,utilities,31,Chicago,11,0
48.68,23,travel,43,Dallas,13,0
110.24,15,electronics,34,New York,14,0
215.36,15,gas,51,Houston,22,0
3.18,7,travel,31,San Jose,16,0
6.83,2,groceries,43,Philadelphia,12,0
159.39,19,electronics,51,Philadelphia,10,0
23.75,14,dining,41,Houston,12,0
14.79,0,travel,87,San Jose,10,0
7.35,9,groceries,37,San Jose,15,0
17.01,1,gas,56,San Jose,15,0
6.15,6,gas,62,San Jose,14,0
407.2,13,travel,51,New York,20,0
32.24,15,electronics,39,Phoenix,12,0
30.89,14,electronics,88,Phoenix,10,0
67.07,6,travel,50,Chicago,14,0
105.09,12,utilities,23,Chicago,12,0
103.03,9,travel,33,Houston,12,0
120.1,8,dining,89,Chicago,15,0
15.53,8,travel,40,Chicago,18,0
23.16,5,travel,35,Chicago,15,0
83.33,23,utilities,31,San Antonio,19,0
17.59,11,entertainment,67,Dallas,15,0
32.91,22,electronics,78,New York,9,0
53.44,19,dining,53,San Diego,11,0
84.96,19,groceries,32,San Jose,19,0
3.92,21,electronics,22,New York,15,0
78.08,13,electronics,70,Dallas,18,0
25.02,19,entertainment,65,San Diego,24,0
77.4,6,electronics,28,Philadelphia,9,0
84.13,7,electronics,19,Philadelphia,16,0
228.03,7,utilities,41,San Jose,15,0
168.03,7,utilities,85,San Antonio,16,0
166.65,1,utilities,29,San Diego,21,0
187.24,13,utilities,76,San Antonio,18,0
46.98,9,utilities,84,New York,11,0
34.42,17,dining,49,San Jose,7,0
94.38,17,groceries,53,Houston,11,0
79.72,17,entertainment,38,Houston,18,0
22.85,15,travel,87,Dallas,24,0
53.83,19,gas,83,Dallas,16,0
31.75,4,dining,26,Chicago,12,0
11.89,19,utilities,61,Dallas,18,0
155.8,4,entertainment,76,Phoenix,15,0
35.38,19,travel,41,Philadelphia,22,0
387.01,22,electronics,80,San Antonio,16,0
4.71,9,dining,58,Chicago,15,0
16.98,16,electronics,19,Houston,11,0
34.44,12,entertainment,45,Phoenix,20,0
129.65,16,groceries,33,New York,21,0
53.48,17,groceries,76,San Diego,13,0
48.07,12,entertainment,18,San Antonio,11,0
8.56,16,gas,18,Los Angeles,21,0
8.26,14,gas,48,San Antonio,11,0
48.76,11,groceries,39,Dallas,12,0
6.44,9,gas,76,Phoenix,17,0
17.49,12,groceries,45,Philadelphia,19,0
60.41,10,electronics,44,Phoenix,16,0
10.19,2,gas,18,New York,12,0
227.34,21,groceries,19,Philadelphia,16,0
143.84,9,groceries,83,San Antonio,18,0
5.02,10,entertainment,66,Phoenix,9,0
10.82,5,groceries,36,Chicago,19,0
2.13,0,gas,45,Philadelphia,15,0
12.95,5,gas,87,San Antonio,14,0
